订单ID,开票日期,合伙人ID,上级合伙人ID,开票金额
5759,25/12/2019,1225,2115,1000560.02
4257,21/11/2019,1226,2024,100800
4290,22/11/2019,1227,2024,2669000
3484,23/10/2019,1227,2115,40800
5833,26/12/2019,1227,2115,2913486
5943,27/12/2019,1227,2115,1111200
4464,26/11/2019,1228,2024,235691
5099,12/12/2019,1228,2115,275812
3944,08/11/2019,1229,2024,23570
4467,26/11/2019,1230,2024,292410
5761,25/12/2019,1230,2115,313300
4468,26/11/2019,1231,2024,364100
5651,24/12/2019,1231,2115,169100
4561,27/11/2019,1232,2024,240900
5650,24/12/2019,1232,2115,100020
4562,27/11/2019,1233,2024,703000
5871,26/12/2019,1233,2115,695400
4637,28/11/2019,1234,2024,4536180
3978,11/11/2019,1235,2024,4886975.34
4565,27/11/2019,1235,2024,19706365.87
2137,26/08/2019,1235,2115,280010.58
2286,29/08/2019,1235,2115,6653950.73
2547,17/09/2019,1235,2115,8296520.5
2600,19/09/2019,1235,2115,11651764.82
2904,27/09/2019,1235,2115,3848228.57
3135,11/10/2019,1235,2115,6519808.89
6071,28/12/2019,1236,2024,18240
6072,28/12/2019,1237,2024,930534.15
1351,10/07/2019,1238,2025,294502
3234,16/10/2019,1238,2025,467366.24
3301,18/10/2019,1238,2025,244911.15
5073,12/12/2019,1238,2025,208800.42
5609,24/12/2019,1238,2025,184034.89
6198,30/12/2019,1239,2026,2222300
5260,17/12/2019,1240,2026,614800
5261,17/12/2019,1241,2026,599600
5299,18/12/2019,1242,2026,448000
5301,18/12/2019,1243,2026,50000
5640,24/12/2019,1244,2026,198250
5641,24/12/2019,1245,2026,390181.95
5964,27/12/2019,1246,2026,746818.72
5642,24/12/2019,1247,2026,148546.21
5749,25/12/2019,1248,2026,303300
5859,26/12/2019,1249,2026,288500
6201,30/12/2019,1250,2026,55400
5494,23/12/2019,1251,238,193740
5597,24/12/2019,1251,238,195168
6168,30/12/2019,1251,238,195360
3758,30/10/2019,1252,2027,657446.81
4627,28/11/2019,1252,2027,328936.16
1289,03/07/2019,1253,2028,14701.8
3642,25/10/2019,1254,2029,88000
5247,17/12/2019,1254,2029,12000
1507,24/07/2019,1255,2030,15280
2998,30/09/2019,1256,2031,2000000
6215,30/12/2019,1257,2033,8718000
6216,30/12/2019,1258,2033,1053000
3985,11/11/2019,1259,2034,898200
5475,20/12/2019,1259,2034,3510000
5992,27/12/2019,1259,2034,2856700
4192,19/11/2019,1260,2034,313200
5270,17/12/2019,1260,2034,302400
4402,25/11/2019,1261,2034,1260000
5663,24/12/2019,1261,2034,710500
5271,17/12/2019,1262,2034,630000
706,21/05/2019,1263,2035,7370
934,10/06/2019,1263,2035,5868.2
1456,19/07/2019,1264,2035,150840
2073,23/08/2019,1264,2035,100560
4211,20/11/2019,1264,2035,120300
5363,19/12/2019,1264,2035,150784
1517,24/07/2019,1265,2035,356800
2021,21/08/2019,1266,2035,192300
2128,26/08/2019,1267,2035,20000
2883,27/09/2019,1267,2035,20000
2166,27/08/2019,1268,2035,7500
2566,18/09/2019,1269,2035,80000
3174,14/10/2019,1269,2035,80000
2669,23/09/2019,1270,2035,89250
2034,22/08/2019,1271,2036,74688
5703,25/12/2019,1271,2036,105726
2064,23/08/2019,1272,2036,42961
2441,10/09/2019,1272,2036,161
5715,25/12/2019,1273,2036,6255.4
1239,28/06/2019,1274,2037,100000
254,22/03/2019,1275,2039,113505
255,22/03/2019,1276,2039,814400
256,22/03/2019,1277,2039,410400
1163,26/06/2019,1277,2039,152272
257,22/03/2019,1278,2039,109566
1614,28/07/2019,1278,2039,160000
2423,09/09/2019,1278,2039,55800
299,27/03/2019,1279,2039,148655
1162,26/06/2019,1279,2039,271192.14
1671,30/07/2019,1279,2039,125630.35
3313,18/10/2019,1279,2039,300600
4717,29/11/2019,1279,2039,312200
301,27/03/2019,1280,2039,72900
302,27/03/2019,1281,2039,57000
5461,20/12/2019,1281,2039,66500
6142,29/12/2019,1281,2039,49200
303,27/03/2019,1282,2039,2065000
529,28/04/2019,1282,2039,2200000
1961,19/08/2019,1282,2039,3733800
5736,25/12/2019,1282,2039,6209856
430,16/04/2019,1283,2039,67764.6
442,18/04/2019,1283,2039,69146
917,06/06/2019,1283,2039,34680
1087,24/06/2019,1283,2039,76611.2
516,26/04/2019,1284,2039,600000
1938,16/08/2019,1284,2039,1091200
1229,28/06/2019,1285,2039,31700
1342,09/07/2019,1286,2039,53353
1359,10/07/2019,1286,2039,64809
1476,22/07/2019,1286,2039,39448
2677,23/09/2019,1286,2039,131940
3079,10/10/2019,1286,2039,87570
3214,15/10/2019,1286,2039,122358
3282,17/10/2019,1286,2039,12828
3798,01/11/2019,1286,2039,11945
4379,25/11/2019,1286,2039,71982
6146,29/12/2019,1286,2039,87486
1940,16/08/2019,1287,2039,800000
1998,20/08/2019,1288,2039,26964
3213,15/10/2019,1288,2039,20223
5255,17/12/2019,1288,2039,34398
3208,15/10/2019,1289,2039,1564767.96
4133,18/11/2019,1289,2039,1869031.03
5847,26/12/2019,1289,2039,526044.08
6063,28/12/2019,1289,2039,1462158.23
3418,22/10/2019,1290,2039,158208
3851,05/11/2019,1290,2039,184667
4094,15/11/2019,1290,2039,147832
4801,03/12/2019,1290,2039,154098
5195,16/12/2019,1290,2039,126058
3573,24/10/2019,1291,2039,834826
5959,27/12/2019,1291,2039,1074004.65
4016,12/11/2019,1292,2039,238657
5297,18/12/2019,1292,2039,206715
4130,18/11/2019,1293,2039,628896
4297,22/11/2019,1294,2039,563302
4554,27/11/2019,1295,2039,304269
5206,16/12/2019,1295,2039,191157
281,26/03/2019,1296,2041,126880
974,13/06/2019,1297,2041,171600
3417,22/10/2019,1297,2041,51800
1055,20/06/2019,1298,2041,184800
741,24/05/2019,1299,512,272160
1061,21/06/2019,1299,512,162110
1284,03/07/2019,1299,512,49000
1464,22/07/2019,1299,512,206400
2057,23/08/2019,1299,512,79012.5
742,24/05/2019,1300,512,14542
2554,18/09/2019,1300,512,10790.28
5230,17/12/2019,1300,512,3416
1140,26/06/2019,1301,512,250000
1503,24/07/2019,1302,512,2000000.7
1623,29/07/2019,1302,512,2001499.5
3462,23/10/2019,1302,512,2000000.4
1542,25/07/2019,1303,512,140800
1978,20/08/2019,1303,512,193800
2751,25/09/2019,1303,512,94560
3263,17/10/2019,1303,512,67830
4115,18/11/2019,1303,512,53680
1662,30/07/2019,1304,512,34260
2232,29/08/2019,1304,512,34260
2357,03/09/2019,1304,512,34260
1663,30/07/2019,1305,512,28540
2231,29/08/2019,1305,512,28540
2356,03/09/2019,1305,512,28540
1752,05/08/2019,1306,512,33580
1947,19/08/2019,1306,512,19317.75
2230,29/08/2019,1307,512,6190
5914,27/12/2019,1307,512,10856
2500,16/09/2019,1308,512,99999.95
3197,15/10/2019,1308,512,99999.95
3958,11/11/2019,1308,512,199999.9
5493,23/12/2019,1308,512,150000
5807,26/12/2019,1308,512,100000
556,29/04/2019,1309,40,55063
674,16/05/2019,1309,40,55063
868,30/05/2019,1309,40,72778
970,13/06/2019,1310,2042,72686
1112,25/06/2019,1310,2042,66329
1761,05/08/2019,1310,2042,32831
2124,26/08/2019,1310,2042,80009
3347,21/10/2019,1310,2042,12758
4125,18/11/2019,1310,2042,66483
1235,28/06/2019,1311,2042,6627.2
2352,02/09/2019,1312,2042,166287.75
5146,13/12/2019,1312,2042,166287.75
2711,24/09/2019,1313,2042,2400
305,27/03/2019,1314,2043,515024
342,29/03/2019,1315,2043,251500
6140,29/12/2019,1315,2043,278500
448,19/04/2019,1316,2043,602600
4291,22/11/2019,1316,2043,1269840
5033,11/12/2019,1316,2043,216000
469,23/04/2019,1317,2043,252570
483,24/04/2019,1317,2043,51000
1443,19/07/2019,1318,619,540000
1753,05/08/2019,1318,619,501000
1772,06/08/2019,1318,619,39000
1948,19/08/2019,1318,619,1000200
3539,24/10/2019,1318,619,580000
1003,17/06/2019,1319,2044,9672.6
1263,29/06/2019,1319,2044,13482
1318,08/07/2019,1319,2044,66.38
1578,26/07/2019,1319,2044,13548.38
2019,21/08/2019,1319,2044,12903.23
267,25/03/2019,1320,2045,8400
280,26/03/2019,1320,2045,588
642,14/05/2019,1320,2045,3038.8
707,21/05/2019,1320,2045,4451.2
1189,27/06/2019,1320,2045,6733.8
2018,21/08/2019,1320,2045,1926
4530,27/11/2019,1320,2045,4559.14
532,28/04/2019,1321,2045,120000
595,08/05/2019,1321,2045,100000
2659,23/09/2019,1321,2045,350000
3055,09/10/2019,1322,2046,26250
3430,22/10/2019,1322,2046,26250
3982,11/11/2019,1322,2046,36900
4775,02/12/2019,1322,2046,31200
4098,15/11/2019,1323,2046,542321.78
4146,18/11/2019,1324,2046,400310.4
5211,16/12/2019,1324,2046,107100
5657,24/12/2019,1325,2046,270548.75
5772,25/12/2019,1326,2046,200000
5773,25/12/2019,1327,2046,100000
6079,28/12/2019,1328,2046,1409000
5310,18/12/2019,1329,2046,671182.14
1434,18/07/2019,1330,2047,600660
1680,30/07/2019,1331,2047,390000
1805,07/08/2019,1332,2047,50000
1807,07/08/2019,1333,2047,49000
3180,14/10/2019,1333,2047,80000
5252,17/12/2019,1333,2047,50000
1811,07/08/2019,1334,2047,500500
3580,24/10/2019,1334,2047,607605
1812,07/08/2019,1335,2047,97201.8
5619,24/12/2019,1335,2047,79355
1867,12/08/2019,1336,2047,50820
2043,22/08/2019,1336,2047,40010
4373,25/11/2019,1336,2047,36960
1896,13/08/2019,1337,2047,283800
5085,12/12/2019,1337,2047,198000
1926,15/08/2019,1338,2047,55800
4175,19/11/2019,1338,2047,36000
1942,16/08/2019,1339,2047,302100
1964,19/08/2019,1340,2047,4950
2427,09/09/2019,1340,2047,13384.26
3024,08/10/2019,1340,2047,18205
3317,18/10/2019,1340,2047,30000
1990,20/08/2019,1341,2047,500610
2349,02/09/2019,1341,2047,150739
2044,22/08/2019,1342,2047,28368.3
2786,25/09/2019,1342,2047,20246.9
3284,17/10/2019,1342,2047,21499
4873,05/12/2019,1342,2047,22570
2090,23/08/2019,1343,2047,80730
2127,26/08/2019,1344,2047,90000
2165,27/08/2019,1345,2047,151300
2569,18/09/2019,1345,2047,302600
2211,28/08/2019,1346,2047,327980
2350,02/09/2019,1347,2047,100000
2778,25/09/2019,1347,2047,227800
4299,22/11/2019,1347,2047,163240
2363,03/09/2019,1348,2047,21679.01
3827,04/11/2019,1348,2047,9681
2425,09/09/2019,1349,2047,29417
2426,09/09/2019,1350,2047,159500
4377,25/11/2019,1350,2047,64000
4980,10/12/2019,1350,2047,64000
5451,20/12/2019,1350,2047,154500
2535,17/09/2019,1351,2047,3001364
3800,01/11/2019,1351,2047,813400
2676,23/09/2019,1352,2047,200124
2972,29/09/2019,1352,2047,90560
4798,03/12/2019,1352,2047,199100
2670,23/09/2019,1353,2047,100200
2671,23/09/2019,1354,2047,160160
4010,12/11/2019,1354,2047,54715
2783,25/09/2019,1355,2047,100200
2862,27/09/2019,1356,2048,32864.3
1718,31/07/2019,1357,1357,250000
2229,28/08/2019,1357,1357,216907
2339,30/08/2019,1357,1357,150180
3009,30/09/2019,1357,1357,234700
3631,24/10/2019,1357,1357,150200
3772,30/10/2019,1357,1357,106000
4709,29/11/2019,1357,2048,150200
6133,29/12/2019,1357,2048,507200
410,12/04/2019,1358,2049,1102000
411,12/04/2019,1359,2049,206200
1615,28/07/2019,1359,2049,251755
420,15/04/2019,1360,2049,2091000
4074,14/11/2019,1361,89,110052.91
5745,25/12/2019,1361,89,524867.73
1568,25/07/2019,1362,2050,584296.33
2101,23/08/2019,1362,2050,591067.93
2848,26/09/2019,1362,2050,455027.33
3528,23/10/2019,1362,2050,611127
4582,27/11/2019,1362,2050,633023.1
5682,24/12/2019,1362,2050,613730.7
1619,28/07/2019,1363,2050,548313.74
1620,28/07/2019,1363,2050,100000
1816,07/08/2019,1363,2050,1445143.72
1817,07/08/2019,1363,2050,180523.81
2024,21/08/2019,1363,2050,1500698.01
2108,24/08/2019,1363,2050,172555.86
2908,27/09/2019,1363,2050,1803270.89
2909,27/09/2019,1363,2050,212344.1
3614,24/10/2019,1363,2050,144310.7
3615,24/10/2019,1363,2050,1128190.5
4744,29/11/2019,1363,2050,1585963.68
5585,23/12/2019,1363,2050,1616878.1
5896,26/12/2019,1364,2050,741019
5788,25/12/2019,1365,2050,95600
5791,25/12/2019,1366,2050,110000
5793,25/12/2019,1367,2050,125000
5246,17/12/2019,1368,2050,357299
5664,24/12/2019,1369,2051,2332800
1901,13/08/2019,1370,2052,1669500
2335,30/08/2019,1371,2052,608000
4503,26/11/2019,1371,2052,816000
2336,30/08/2019,1372,2052,135000
4502,26/11/2019,1372,2052,10250
1465,22/07/2019,1373,621,672000
2190,28/08/2019,1373,621,541500
6167,30/12/2019,1373,621,201000
197,11/03/2019,1374,2053,9876
614,10/05/2019,1375,2053,6787.31
1198,27/06/2019,1376,2053,150000
2817,26/09/2019,1376,2053,200000
4370,25/11/2019,1376,2053,68000
3334,21/10/2019,1377,2054,434000
4422,25/11/2019,1377,2054,448000
5334,18/12/2019,1377,2054,462000
6094,28/12/2019,1378,2057,330050
2437,09/09/2019,1379,2058,543500
3106,10/10/2019,1379,2058,378303
4670,28/11/2019,1379,2058,378303
4760,29/11/2019,1379,2058,253800
2259,29/08/2019,1380,2059,31800
2542,17/09/2019,1380,2059,31800
3799,01/11/2019,1380,2059,31800
4232,20/11/2019,1381,2060,406777
4922,06/12/2019,1381,2060,206667
983,14/06/2019,1382,2061,12500
2726,24/09/2019,1383,2062,123550.56
4556,27/11/2019,1383,2062,200000
5975,27/12/2019,1383,2062,250000
2728,24/09/2019,1384,2062,178000
3499,23/10/2019,1384,2062,183000
4019,12/11/2019,1384,2062,174000
5205,16/12/2019,1384,2062,162000
3283,17/10/2019,1385,2062,14447
5204,16/12/2019,1385,2062,19853.1
4173,19/11/2019,1386,2062,49680.2
4391,25/11/2019,1387,2062,382630
5153,13/12/2019,1387,2062,58930
5154,13/12/2019,1387,2062,58100
4557,27/11/2019,1388,2062,200000
5974,27/12/2019,1388,2062,250000
4632,28/11/2019,1389,2062,3000
5303,18/12/2019,1389,2062,102150
4725,29/11/2019,1390,2062,31574.42
5752,25/12/2019,1391,2062,201000
6069,28/12/2019,1392,2062,1320000
5539,23/12/2019,1393,2062,91560
4973,10/12/2019,1394,2063,60000
5130,13/12/2019,1395,2063,58000
5615,24/12/2019,1396,2063,21828
5616,24/12/2019,1397,2063,15700
160,26/02/2019,1398,2064,48000
690,20/05/2019,1398,2064,5500
2562,18/09/2019,1398,2064,21000
279,26/03/2019,1399,2064,73000
2347,02/09/2019,1399,2064,56500
5948,27/12/2019,1399,2064,62500
728,23/05/2019,1400,2064,100000
4942,09/12/2019,1400,2064,110000
729,23/05/2019,1401,2064,20000
6149,29/12/2019,1401,2064,289500
874,31/05/2019,1402,2064,100000
1155,26/06/2019,1403,2064,201140
1322,08/07/2019,1404,2064,152460
4141,18/11/2019,1405,2064,28000
4807,03/12/2019,1405,2064,1400
4881,05/12/2019,1405,2064,14400
4049,13/11/2019,1406,2064,61800
549,29/04/2019,1407,2065,10500
3967,11/11/2019,1407,2065,4800
550,29/04/2019,1408,2065,5500
969,13/06/2019,1409,2065,1075.26
1784,06/08/2019,1410,2065,88275
3881,06/11/2019,1410,2065,63360
4008,12/11/2019,1410,2065,18725
5620,24/12/2019,1410,2065,20865
5488,20/12/2019,1411,2066,409480
6024,27/12/2019,1411,2066,97900
6096,28/12/2019,1412,2066,98900
351,29/03/2019,1413,2067,200000
1345,09/07/2019,1414,2067,5920
1712,31/07/2019,1415,2067,7452
5550,23/12/2019,1416,2068,2001450
6022,27/12/2019,1417,2069,245295
2367,03/09/2019,1418,2071,111135
2885,27/09/2019,1418,2071,67550
4142,18/11/2019,1418,2071,68280
4955,09/12/2019,1418,2071,9515
5971,27/12/2019,1418,2071,141830
59,17/01/2019,1419,2072,55000
61,17/01/2019,1420,2072,240250
973,13/06/2019,1421,2072,22800
2411,06/09/2019,1422,2073,13670.22
3033,08/10/2019,1422,2073,963510.37
3452,22/10/2019,1422,2073,85191.07
3453,22/10/2019,1422,2073,97133.75
3921,07/11/2019,1422,2073,79617.83
4030,12/11/2019,1422,2073,562420.39
4081,14/11/2019,1422,2073,79140.12
4107,15/11/2019,1422,2073,77388.53
4344,23/11/2019,1422,2073,73248.41
4485,26/11/2019,1422,2073,157537.16
5012,10/12/2019,1422,2073,155201.71
5013,10/12/2019,1422,2073,101645.43
5166,13/12/2019,1422,2073,275318.48
5331,18/12/2019,1422,2073,61040.34
5332,18/12/2019,1422,2073,90764.33
5333,18/12/2019,1422,2073,51008.49
5596,23/12/2019,1422,2073,1214540
5688,24/12/2019,1422,2073,183174.07
5804,25/12/2019,1422,2073,267356.66
6104,28/12/2019,1422,2073,114968.16
6105,28/12/2019,1422,2073,502445.84
6223,30/12/2019,1422,2073,128715.49
4279,22/11/2019,1423,2074,600308.53
5697,25/12/2019,1423,2074,628015.55
1714,31/07/2019,1424,2075,50000
2372,03/09/2019,1425,2075,100600
5056,11/12/2019,1425,2075,198530
5107,12/12/2019,1425,2075,188770
3064,09/10/2019,1426,2075,35278
4606,28/11/2019,1427,2076,41000
166,26/02/2019,1428,2077,325033.8
458,22/04/2019,1428,2077,198809.24
6224,30/12/2019,1428,2077,215590
169,27/02/2019,1429,2077,59713
258,22/03/2019,1430,2077,258882.34
259,22/03/2019,1430,2077,557114.24
260,22/03/2019,1430,2077,273955.56
274,25/03/2019,1430,2077,273153.98
177,04/03/2019,1431,2078,169000
185,06/03/2019,1431,2078,79200
3548,24/10/2019,1432,2079,155611
5019,11/12/2019,1432,2079,180000
5602,24/12/2019,1432,2079,351000
3847,05/11/2019,1433,2079,9589.5
5514,23/12/2019,1433,2079,6689.6
3907,07/11/2019,1434,2079,77278
4108,15/11/2019,1435,2079,47097.37
4223,20/11/2019,1435,2079,47995.27
5687,24/12/2019,1435,2079,111279.7
4756,29/11/2019,1436,2079,303255.94
4856,04/12/2019,1436,2079,0.09
5492,20/12/2019,1437,2079,1030000
5902,26/12/2019,1437,2079,501000
6163,29/12/2019,1438,2079,750000
6164,29/12/2019,1438,2079,750000
5800,25/12/2019,1439,2079,118000
5802,25/12/2019,1440,2079,1039804.41
5423,19/12/2019,1441,2079,101640
5909,26/12/2019,1441,2079,2621229.25
2854,27/09/2019,1442,475,790861
4161,19/11/2019,1442,475,485090.7
4822,04/12/2019,1442,475,1195115.7
2855,27/09/2019,1443,475,6425804.85
2856,27/09/2019,1444,475,108120
2857,27/09/2019,1444,475,2947220
3011,08/10/2019,1444,475,108120
3199,15/10/2019,1444,475,1523470
3546,24/10/2019,1444,475,933480
3775,31/10/2019,1444,475,473520
4680,29/11/2019,1444,475,1974300
5016,11/12/2019,1444,475,687420
5808,26/12/2019,1444,475,298780
2931,29/09/2019,1445,475,341700
3109,11/10/2019,1445,475,491682.41
3870,06/11/2019,1445,475,256139
4038,13/11/2019,1445,475,413713.83
4118,18/11/2019,1445,475,205527.25
4434,26/11/2019,1445,475,241105.71
5600,24/12/2019,1445,475,670938.74
2932,29/09/2019,1446,475,250027.8
3637,25/10/2019,1446,475,161049.9
2933,29/09/2019,1447,475,12930.56
3749,30/10/2019,1447,475,260555.25
4681,29/11/2019,1447,475,10141.56
5599,24/12/2019,1447,475,8799
6036,28/12/2019,1447,475,588126.3
3329,21/10/2019,1448,475,1299545.19
3636,25/10/2019,1448,475,980023.2
4201,20/11/2019,1448,475,969903.18
4507,27/11/2019,1448,475,403284.65
4593,28/11/2019,1448,475,43000
4684,29/11/2019,1448,475,362546.66
5168,16/12/2019,1448,475,1131985.83
5341,19/12/2019,1448,475,690339.02
3545,24/10/2019,1449,475,200000
3748,30/10/2019,1450,475,1045589.08
4433,26/11/2019,1450,475,755615.91
5809,26/12/2019,1450,475,819489.06
5810,26/12/2019,1450,475,320439.13
4685,29/11/2019,1451,475,124790
5916,27/12/2019,1451,475,924550
4686,29/11/2019,1452,475,400000
5426,20/12/2019,1453,475,20823.18
6172,30/12/2019,1454,475,1273338
3101,10/10/2019,1455,2080,29300
3742,29/10/2019,1455,2080,249004
5484,20/12/2019,1455,2080,20240
5904,26/12/2019,1455,2080,258404
6097,28/12/2019,1455,2080,76454
4420,25/11/2019,1456,2080,324412
2886,27/09/2019,1457,2081,30932
3027,08/10/2019,1457,2081,12600
3181,14/10/2019,1457,2081,32600
3658,25/10/2019,1457,2081,16300
3976,11/11/2019,1457,2081,15360
4215,20/11/2019,1457,2081,15360
4958,09/12/2019,1457,2081,15300
5155,13/12/2019,1457,2081,15300
5755,25/12/2019,1457,2081,30800
3051,09/10/2019,1458,2081,101886
4904,06/12/2019,1458,2081,168183
3419,22/10/2019,1459,2081,12160
3852,05/11/2019,1459,2081,11100
3654,25/10/2019,1460,2081,10000
3757,30/10/2019,1461,2081,78175
4045,13/11/2019,1462,2081,150000
512,26/04/2019,1463,2083,36400
918,06/06/2019,1463,2083,214200
2779,25/09/2019,1464,2084,252000
2825,26/09/2019,1465,2084,150000
3574,24/10/2019,1465,2084,103000
4382,25/11/2019,1465,2084,201500
5370,19/12/2019,1465,2084,403000
5733,25/12/2019,1465,2084,306200
2963,29/09/2019,1466,2084,90480
3240,16/10/2019,1466,2084,110240
2964,29/09/2019,1467,2084,200520
2966,29/09/2019,1468,2084,250217
3935,08/11/2019,1468,2084,100000
5034,11/12/2019,1468,2084,500120
3049,09/10/2019,1469,2084,70000
3127,11/10/2019,1469,2084,199266
3246,16/10/2019,1469,2084,60350
3659,25/10/2019,1469,2084,124219
5392,19/12/2019,1469,2084,36722
3177,14/10/2019,1470,2084,116900
3209,15/10/2019,1471,2084,99630
3884,06/11/2019,1471,2084,99630
3275,17/10/2019,1472,2084,11520
4044,13/11/2019,1472,2084,11520
4768,02/12/2019,1472,2084,11520
4869,05/12/2019,1472,2084,11520
3348,21/10/2019,1473,2084,70000
3349,21/10/2019,1474,2084,100800
3350,21/10/2019,1475,2084,68600
3420,22/10/2019,1476,2084,114725
3488,23/10/2019,1477,2084,111200
3567,24/10/2019,1478,2084,521500
3883,06/11/2019,1478,2084,304500
3568,24/10/2019,1479,2084,40000
5029,11/12/2019,1479,2084,70500
5734,25/12/2019,1479,2084,48500
3570,24/10/2019,1480,2084,20000
4126,18/11/2019,1480,2084,20000
4532,27/11/2019,1480,2084,20000
4938,09/12/2019,1480,2084,48000
3698,28/10/2019,1481,2084,304500
4171,19/11/2019,1482,2084,508635
3832,04/11/2019,1483,2084,7000
3833,04/11/2019,1484,2084,100000
4007,12/11/2019,1485,2084,100700
3968,11/11/2019,1486,2084,250216
4009,12/11/2019,1487,2084,123250
4015,12/11/2019,1488,2084,303200
4096,15/11/2019,1489,2084,7597
4127,18/11/2019,1490,2084,242797
4132,18/11/2019,1491,2084,26500
4136,18/11/2019,1492,2084,1853
4770,02/12/2019,1492,2084,0
4137,18/11/2019,1493,2084,86150
4609,28/11/2019,1494,2084,145000
5035,11/12/2019,1494,2084,325000
4378,25/11/2019,1495,2084,226130
4458,26/11/2019,1496,2084,103320
4613,28/11/2019,1497,2084,200000
4614,28/11/2019,1498,2084,189000
4616,28/11/2019,1499,2084,12395
4872,05/12/2019,1499,2084,12441
5087,12/12/2019,1499,2084,4230
4719,29/11/2019,1500,2084,15000
4939,09/12/2019,1501,2084,130000
5028,11/12/2019,1502,2084,30240
5295,18/12/2019,1503,2084,23758.83
6139,29/12/2019,1503,2084,12412.83
5532,23/12/2019,1504,2084,159724
5458,20/12/2019,1505,2084,218670
5728,25/12/2019,1506,2084,108150
5364,19/12/2019,1507,2084,200682
5951,27/12/2019,1508,2084,130680
6195,30/12/2019,1509,2084,100800
5366,19/12/2019,1510,2084,126857
5546,23/12/2019,1511,2084,2042018
6148,29/12/2019,1512,2084,60200
3690,28/10/2019,1513,2085,150000
3076,10/10/2019,1514,2086,26137
4334,23/11/2019,1515,1648,1445101.83
5942,27/12/2019,1516,2087,8165205.4
3605,24/10/2019,1517,2089,399800
1808,07/08/2019,1518,2090,16132
1895,13/08/2019,1518,2090,5722.5
2673,23/09/2019,1518,2090,24643
4346,24/11/2019,1519,2091,20268.3
4522,27/11/2019,1519,2091,20268.3
321,28/03/2019,1520,2092,25600
1891,13/08/2019,1520,2092,22852
3124,11/10/2019,1520,2092,65986.9
1375,11/07/2019,1521,2093,91000
3980,11/11/2019,1521,2093,65161
4217,20/11/2019,1521,2093,103500
5771,25/12/2019,1521,2093,162108.91
5990,27/12/2019,1521,2093,248810.7
6156,29/12/2019,1521,2093,204295
2977,29/09/2019,1522,2093,50052.5
826,29/05/2019,1523,2094,200000
2508,16/09/2019,1523,2094,300000
2707,24/09/2019,1523,2094,100000
2826,26/09/2019,1523,2094,100000
3126,11/10/2019,1523,2094,100000
4534,27/11/2019,1523,2094,415076.32
770,27/05/2019,1524,2095,37850
2207,28/08/2019,1525,2097,57200
3023,08/10/2019,1525,2097,87000
4848,04/12/2019,1525,2097,81700
4386,25/11/2019,1526,2097,39300
2723,24/09/2019,1527,2098,10000
2889,27/09/2019,1528,2098,17374
4392,25/11/2019,1528,2098,21155
2491,12/09/2019,1529,2099,42000
3779,31/10/2019,1530,2100,22870
5448,20/12/2019,1530,2100,95078
5672,24/12/2019,1531,2101,10560000
6153,29/12/2019,1532,2103,90000
6070,28/12/2019,1533,2103,1954000
2891,27/09/2019,1534,2104,32400
3975,11/11/2019,1534,2104,29700
3416,22/10/2019,1535,2105,533721
4252,21/11/2019,1535,2105,549565
5248,17/12/2019,1535,2105,236924
4209,20/11/2019,1536,2105,50000
4976,10/12/2019,1536,2105,150325
4294,22/11/2019,1537,2105,186500
4295,22/11/2019,1538,2105,128900
4296,22/11/2019,1539,2105,14000
4552,27/11/2019,1540,2105,100500
4298,22/11/2019,1541,2105,500396
4620,28/11/2019,1541,2105,800000
5627,24/12/2019,1541,2105,800000
4300,22/11/2019,1542,2105,74000
4301,22/11/2019,1543,2105,129000
4302,22/11/2019,1544,2105,264300
4303,22/11/2019,1545,2105,1600000
4304,22/11/2019,1546,2105,1100000
5955,27/12/2019,1546,2105,500000
4463,26/11/2019,1547,2105,433500
4456,26/11/2019,1548,2105,200600
4553,27/11/2019,1549,2105,322852
5863,26/12/2019,1549,2105,673305
4555,27/11/2019,1550,2105,117123
5565,23/12/2019,1550,2105,88594
4559,27/11/2019,1551,2105,304655
4936,09/12/2019,1552,2105,35258
5138,13/12/2019,1552,2105,17691
5190,16/12/2019,1552,2105,26816
6136,29/12/2019,1552,2105,34511
4769,02/12/2019,1553,2105,100320
4871,05/12/2019,1554,2105,988100
4833,04/12/2019,1555,2105,27000
5027,11/12/2019,1556,2105,75685
4940,09/12/2019,1557,2105,69875
5142,13/12/2019,1557,2105,69625
5368,19/12/2019,1557,2105,68376
4943,09/12/2019,1558,2105,64350
5140,13/12/2019,1558,2105,69951
5369,19/12/2019,1558,2105,69268
4944,09/12/2019,1559,2105,68250
5141,13/12/2019,1559,2105,69205
5367,19/12/2019,1559,2105,68848
4945,09/12/2019,1560,2105,59933.8
5630,24/12/2019,1560,2105,46929.8
4946,09/12/2019,1561,2105,500400
4979,10/12/2019,1562,2105,80000
5030,11/12/2019,1563,2105,44931
5139,13/12/2019,1564,2105,12834.1
5836,26/12/2019,1564,2105,14194
5250,17/12/2019,1565,2105,13458
5086,12/12/2019,1566,2105,250000
5293,18/12/2019,1567,2105,60000
5143,13/12/2019,1568,2105,142600
5294,18/12/2019,1569,2105,500320
5835,26/12/2019,1570,2105,28526.2
5954,27/12/2019,1570,2105,28526.2
5457,20/12/2019,1571,2105,386804.62
5531,23/12/2019,1572,2105,137965.2
5621,24/12/2019,1573,2105,521740
5196,16/12/2019,1574,2105,9460
5535,23/12/2019,1575,2105,250200
